CustomerId,ChurnProbability,Feature,SHAPValue,AbsoluteSHAP,ImpactDirection,ImportanceRank
15680597,0.35545814478968624,num__AgeTenureInteraction,-0.21235564659775485,0.21235564659775485,Decreases Churn Risk,7
15680597,0.35545814478968624,num__ProductDensity,-0.1509355408821774,0.1509355408821774,Decreases Churn Risk,8
15680597,0.35545814478968624,num__EngagementScore,-0.14025700750709422,0.14025700750709422,Decreases Churn Risk,9
15680597,0.35545814478968624,cat__Geography_Spain,-0.12776417684950173,0.12776417684950173,Decreases Churn Risk,10
15770309,0.024748379996625627,num__Age,-1.412282943788594,1.412282943788594,Decreases Churn Risk,1
15770309,0.024748379996625627,cat__Gender_Male,-0.599653460890164,0.599653460890164,Decreases Churn Risk,2
15770309,0.024748379996625627,num__ProductDensity,-0.5358237631058855,0.5358237631058855,Decreases Churn Risk,3
15770309,0.024748379996625627,cat__Geography_Germany,-0.45708045217168836,0.45708045217168836,Decreases Churn Risk,4
15770309,0.024748379996625627,num__Tenure,-0.33674799207315853,0.33674799207315853,Decreases Churn Risk,5
15770309,0.024748379996625627,num__Balance,-0.28199742293879093,0.28199742293879093,Decreases Churn Risk,6
15770309,0.024748379996625627,num__IsActiveMember,-0.26363111589436206,0.26363111589436206,Decreases Churn Risk,7
15770309,0.024748379996625627,cat__Geography_Spain,-0.18993313667890327,0.18993313667890327,Decreases Churn Risk,8
15770309,0.024748379996625627,num__EngagementScore,0.16037580276185867,0.16037580276185867,Increases Churn Risk,9
15770309,0.024748379996625627,num__NumOfProducts,0.15639515878987295,0.15639515878987295,Increases Churn Risk,10
15568885,0.5472853634112453,num__Age,-1.1760475028490003,1.1760475028490003,Decreases Churn Risk,1
15568885,0.5472853634112453,cat__Geography_Germany,0.5652079319347816,0.5652079319347816,Increases Churn Risk,2
15568885,0.5472853634112453,num__NumOfProducts,0.38876381005273664,0.38876381005273664,Increases Churn Risk,3
15568885,0.5472853634112453,num__IsActiveMember,0.22975006363705522,0.22975006363705522,Increases Churn Risk,4
15568885,0.5472853634112453,num__ProductDensity,-0.1684620924179887,0.1684620924179887,Decreases Churn Risk,5
15568885,0.5472853634112453,num__Tenure,-0.1592729411723843,0.1592729411723843,Decreases Churn Risk,6
15568885,0.5472853634112453,cat__Geography_Spain,-0.1457642049456082,0.1457642049456082,Decreases Churn Risk,7
15568885,0.5472853634112453,num__EngagementScore,0.09811365273471649,0.09811365273471649,Increases Churn Risk,8
15568885,0.5472853634112453,num__Balance,0.0780103220054176,0.0780103220054176,Increases Churn Risk,9
15568885,0.5472853634112453,cat__Gender_Male,-0.06942885534725794,0.06942885534725794,Decreases Churn Risk,10
15799600,0.8750221988362846,num__Age,1.2322084252113696,1.2322084252113696,Increases Churn Risk,1
15799600,0.8750221988362846,cat__Geography_Germany,0.5105668977563973,0.5105668977563973,Increases Churn Risk,2
15799600,0.8750221988362846,cat__Gender_Male,-0.4826559574480576,0.4826559574480576,Decreases Churn Risk,3
15799600,0.8750221988362846,num__IsActiveMember,-0.3163366867393374,0.3163366867393374,Decreases Churn Risk,4
15799600,0.8750221988362846,num__NumOfProducts,0.28493073125004265,0.28493073125004265,Increases Churn Risk,5
15799600,0.8750221988362846,num__EngagementScore,0.14496699770913954,0.14496699770913954,Increases Churn Risk,6
15799600,0.8750221988362846,num__Balance,0.14178633663105183,0.14178633663105183,Increases Churn Risk,7
15799600,0.8750221988362846,num__AgeTenureInteraction,0.10514350034735716,0.10514350034735716,Increases Churn Risk,8
15799600,0.8750221988362846,num__ProductDensity,-0.10262409660156444,0.10262409660156444,Decreases Churn Risk,9
15799600,0.8750221988362846,cat__Geography_Spain,-0.09577687833343106,0.09577687833343106,Decreases Churn Risk,10
15802466,0.15307380206325913,num__NumOfProducts,-1.318142765595046,1.318142765595046,Decreases Churn Risk,1
15802466,0.15307380206325913,num__Age,1.254709989710596,1.254709989710596,Increases Churn Risk,2
15802466,0.15307380206325913,num__IsActiveMember,-0.4612704709027782,0.4612704709027782,Decreases Churn Risk,3
15802466,0.15307380206325913,num__EngagementScore,-0.3564540656689922,0.3564540656689922,Decreases Churn Risk,4
15802466,0.15307380206325913,num__Tenure,-0.32188196233047056,0.32188196233047056,Decreases Churn Risk,5
15802466,0.15307380206325913,cat__Geography_Germany,-0.248522202530889,0.248522202530889,Decreases Churn Risk,6
15802466,0.15307380206325913,num__HasBalance,-0.16103498512569173,0.16103498512569173,Decreases Churn Risk,7
15802466,0.15307380206325913,cat__Geography_Spain,-0.1446560406400677,0.1446560406400677,Decreases Churn Risk,8
15802466,0.15307380206325913,num__ProductDensity,-0.09209035525380478,0.09209035525380478,Decreases Churn Risk,9
15802466,0.15307380206325913,num__CustomerValue,-0.08437632644848017,0.08437632644848017,Decreases Churn Risk,10
15754849,0.10365176837486136,num__Age,-1.1891601650576005,1.1891601650576005,Decreases Churn Risk,1
15754849,0.10365176837486136,num__NumOfProducts,-1.0966362932370008,1.0966362932370008,Decreases Churn Risk,2
15754849,0.10365176837486136,cat__Geography_Germany,0.31501407441154794,0.31501407441154794,Increases Churn Risk,3
15754849,0.10365176837486136,num__IsActiveMember,-0.27409257243190355,0.27409257243190355,Decreases Churn Risk,4
15754849,0.10365176837486136,num__Balance,0.1836513247329929,0.1836513247329929,Increases Churn Risk,5
15754849,0.10365176837486136,num__CreditScore,-0.1793463552219515,0.1793463552219515,Decreases Churn Risk,6
15754849,0.10365176837486136,cat__Geography_Spain,-0.14656501095885666,0.14656501095885666,Decreases Churn Risk,7
15754849,0.10365176837486136,num__ProductDensity,-0.11077054376705239,0.11077054376705239,Decreases Churn Risk,8
15754849,0.10365176837486136,num__EngagementScore,-0.0945560208656241,0.0945560208656241,Decreases Churn Risk,9
15754849,0.10365176837486136,num__BalanceSalaryRatio,0.06700669794108384,0.06700669794108384,Increases Churn Risk,10
15689661,0.017240171996015415,num__Age,-1.2699467812882304,1.2699467812882304,Decreases Churn Risk,1
15689661,0.017240171996015415,num__NumOfProducts,-1.116306035195315,1.116306035195315,Decreases Churn Risk,2
15689661,0.017240171996015415,cat__Gender_Male,-0.6473857424721415,0.6473857424721415,Decreases Churn Risk,3
15689661,0.017240171996015415,num__Tenure,-0.32028665702834613,0.32028665702834613,Decreases Churn Risk,4
15689661,0.017240171996015415,cat__Geography_Germany,-0.231747953229205,0.231747953229205,Decreases Churn Risk,5
15689661,0.017240171996015415,cat__Geography_Spain,-0.19952678492254042,0.19952678492254042,Decreases Churn Risk,6
15689661,0.017240171996015415,num__IsActiveMember,-0.16823026953567982,0.16823026953567982,Decreases Churn Risk,7
15689661,0.017240171996015415,num__EngagementScore,-0.13804638618943255,0.13804638618943255,Decreases Churn Risk,8
15689661,0.017240171996015415,num__HasBalance,-0.13030917864040684,0.13030917864040684,Decreases Churn Risk,9
15689661,0.017240171996015415,num__Balance,-0.0911936512381607,0.0911936512381607,Decreases Churn Risk,10
15691513,0.8605086591073023,num__NumOfProducts,2.757749861939384,2.757749861939384,Increases Churn Risk,1
15691513,0.8605086591073023,num__Age,0.9796308404361556,0.9796308404361556,Increases Churn Risk,2
15691513,0.8605086591073023,num__IsActiveMember,-0.7871292541614802,0.7871292541614802,Decreases Churn Risk,3
15691513,0.8605086591073023,cat__Gender_Male,-0.5268492227585623,0.5268492227585623,Decreases Churn Risk,4
15691513,0.8605086591073023,num__Tenure,-0.25140917751755615,0.25140917751755615,Decreases Churn Risk,5
15691513,0.8605086591073023,cat__Geography_Germany,-0.20761639691737996,0.20761639691737996,Decreases Churn Risk,6
15691513,0.8605086591073023,num__CustomerValue,-0.19086056023635647,0.19086056023635647,Decreases Churn Risk,7
15691513,0.8605086591073023,cat__Geography_Spain,-0.13353400445265742,0.13353400445265742,Decreases Churn Risk,8
15691513,0.8605086591073023,num__EngagementScore,-0.06824170826505815,0.06824170826505815,Decreases Churn Risk,9
15691513,0.8605086591073023,num__BalanceSalaryRatio,-0.059655950310116834,0.059655950310116834,Decreases Churn Risk,10
15607312,0.27849762051992766,num__NumOfProducts,-1.1367541816781976,1.1367541816781976,Decreases Churn Risk,1
15607312,0.27849762051992766,num__Age,0.9707830187439884,0.9707830187439884,Increases Churn Risk,2
15607312,0.27849762051992766,cat__Geography_Spain,-0.3683104542719363,0.3683104542719363,Decreases Churn Risk,3
15607312,0.27849762051992766,num__EngagementScore,-0.3208637064691399,0.3208637064691399,Decreases Churn Risk,4
15607312,0.27849762051992766,num__IsActiveMember,-0.31301263335963514,0.31301263335963514,Decreases Churn Risk,5
15607312,0.27849762051992766,cat__Geography_Germany,-0.24493007398029903,0.24493007398029903,Decreases Churn Risk,6
15607312,0.27849762051992766,num__EstimatedSalary,0.1454231673867449,0.1454231673867449,Increases Churn Risk,7
15607312,0.27849762051992766,num__HasBalance,-0.13204802054646436,0.13204802054646436,Decreases Churn Risk,8
15607312,0.27849762051992766,cat__Gender_Male,0.12250549142737126,0.12250549142737126,Increases Churn Risk,9
15607312,0.27849762051992766,num__CreditScore,0.08273167935353193,0.08273167935353193,Increases Churn Risk,10
15635776,0.3089450189280149,num__NumOfProducts,-1.0350729990555634,1.0350729990555634,Decreases Churn Risk,1
15635776,0.3089450189280149,num__Age,0.49953361491918025,0.49953361491918025,Increases Churn Risk,2
15635776,0.3089450189280149,num__Tenure,-0.35821562605387924,0.35821562605387924,Decreases Churn Risk,3
15635776,0.3089450189280149,num__IsActiveMember,-0.2708758762414634,0.2708758762414634,Decreases Churn Risk,4
15635776,0.3089450189280149,num__Balance,-0.2689846401233753,0.2689846401233753,Decreases Churn Risk,5
15635776,0.3089450189280149,num__EstimatedSalary,0.18417910288743977,0.18417910288743977,Increases Churn Risk,6
15635776,0.3089450189280149,num__EngagementScore,-0.1496586059472638,0.1496586059472638,Decreases Churn Risk,7
15635776,0.3089450189280149,cat__Geography_Spain,-0.14156442891648158,0.14156442891648158,Decreases Churn Risk,8
15635776,0.3089450189280149,cat__Geography_Germany,0.1415622928360308,0.1415622928360308,Increases Churn Risk,9
15635776,0.3089450189280149,num__BalanceSalaryRatio,0.10464503472969151,0.10464503472969151,Increases Churn Risk,10
15622911,0.2392378936068962,cat__Gender_Male,-0.6207853978341631,0.6207853978341631,Decreases Churn Risk,1
15622911,0.2392378936068962,cat__Geography_Germany,-0.5580335536753029,0.5580335536753029,Decreases Churn Risk,2
15622911,0.2392378936068962,num__IsActiveMember,-0.26112102719127367,0.26112102719127367,Decreases Churn Risk,3
15622911,0.2392378936068962,num__EngagementScore,0.248100095535449,0.248100095535449,Increases Churn Risk,4
15622911,0.2392378936068962,num__ProductDensity,-0.24711406199548638,0.24711406199548638,Decreases Churn Risk,5
15622911,0.2392378936068962,cat__Geography_Spain,-0.14110489630139136,0.14110489630139136,Decreases Churn Risk,6
15622911,0.2392378936068962,num__NumOfProducts,0.11777022895069231,0.11777022895069231,Increases Churn Risk,7
15622911,0.2392378936068962,num__Age,0.09572395059640165,0.09572395059640165,Increases Churn Risk,8
15622911,0.2392378936068962,num__HasCrCard,-0.09267507098367807,0.09267507098367807,Decreases Churn Risk,9
15622911,0.2392378936068962,num__Balance,-0.04062756174283975,0.04062756174283975,Decreases Churn Risk,10
15766185,0.1423018776850455,num__Age,-1.0432912660358473,1.0432912660358473,Decreases Churn Risk,1
15766185,0.1423018776850455,num__CreditScore,-0.5444670094929581,0.5444670094929581,Decreases Churn Risk,2
15766185,0.1423018776850455,cat__Geography_Germany,0.5023774570141799,0.5023774570141799,Increases Churn Risk,3
15766185,0.1423018776850455,num__NumOfProducts,0.4405583995796372,0.4405583995796372,Increases Churn Risk,4
15766185,0.1423018776850455,cat__Gender_Male,-0.4322270859437035,0.4322270859437035,Decreases Churn Risk,5
15766185,0.1423018776850455,num__IsActiveMember,-0.3217242708304014,0.3217242708304014,Decreases Churn Risk,6
15766185,0.1423018776850455,num__ProductDensity,-0.2834850714719488,0.2834850714719488,Decreases Churn Risk,7
15766185,0.1423018776850455,num__Balance,-0.15685981426704027,0.15685981426704027,Decreases Churn Risk,8
15766185,0.1423018776850455,num__EngagementScore,-0.15120102580130607,0.15120102580130607,Decreases Churn Risk,9
15766185,0.1423018776850455,cat__Geography_Spain,-0.14732368165863435,0.14732368165863435,Decreases Churn Risk,10
15647266,0.532948874114101,num__Age,0.628757296031929,0.628757296031929,Increases Churn Risk,1
15647266,0.532948874114101,cat__Geography_Germany,-0.5738727338143482,0.5738727338143482,Decreases Churn Risk,2
15647266,0.532948874114101,cat__Geography_Spain,-0.42865380779519896,0.42865380779519896,Decreases Churn Risk,3
15647266,0.532948874114101,num__IsActiveMember,0.3612687027128542,0.3612687027128542,Increases Churn Risk,4
15647266,0.532948874114101,num__ProductDensity,-0.35574467279559235,0.35574467279559235,Decreases Churn Risk,5
15647266,0.532948874114101,num__EngagementScore,0.18708427466795502,0.18708427466795502,Increases Churn Risk,6
15647266,0.532948874114101,num__BalanceSalaryRatio,0.13629192112707686,0.13629192112707686,Increases Churn Risk,7
15647266,0.532948874114101,num__Balance,-0.09487349546481798,0.09487349546481798,Decreases Churn Risk,8
15647266,0.532948874114101,num__NumOfProducts,0.09280130044228159,0.09280130044228159,Increases Churn Risk,9
15647266,0.532948874114101,num__Tenure,-0.09120064061222125,0.09120064061222125,Decreases Churn Risk,10
15608956,0.11147314756076646,num__Age,-1.3811524236714343,1.3811524236714343,Decreases Churn Risk,1
15608956,0.11147314756076646,cat__Gender_Male,-0.5849756290121105,0.5849756290121105,Decreases Churn Risk,2
15608956,0.11147314756076646,num__AgeTenureInteraction,-0.5205923980938464,0.5205923980938464,Decreases Churn Risk,3
15608956,0.11147314756076646,num__NumOfProducts,0.47136628451947127,0.47136628451947127,Increases Churn Risk,4
15608956,0.11147314756076646,cat__Geography_Germany,-0.3483379135192849,0.3483379135192849,Decreases Churn Risk,5
15608956,0.11147314756076646,cat__Geography_Spain,-0.24108476695550743,0.24108476695550743,Decreases Churn Risk,6
15608956,0.11147314756076646,num__Balance,0.19784265222512024,0.19784265222512024,Increases Churn Risk,7
15608956,0.11147314756076646,num__EngagementScore,0.1686745434343405,0.1686745434343405,Increases Churn Risk,8
15608956,0.11147314756076646,num__IsActiveMember,0.14542259670954039,0.14542259670954039,Increases Churn Risk,9
15608956,0.11147314756076646,num__HasCrCard,-0.1441386355361921,0.1441386355361921,Decreases Churn Risk,10
15616431,0.18932952428899966,num__Age,-1.1836035638861726,1.1836035638861726,Decreases Churn Risk,1
15616431,0.18932952428899966,cat__Gender_Male,-0.5766144719497809,0.5766144719497809,Decreases Churn Risk,2
15616431,0.18932952428899966,num__NumOfProducts,0.4716370768190307,0.4716370768190307,Increases Churn Risk,3
15616431,0.18932952428899966,cat__Geography_Germany,-0.3224062814936605,0.3224062814936605,Decreases Churn Risk,4
15616431,0.18932952428899966,num__Balance,0.25398781481839494,0.25398781481839494,Increases Churn Risk,5
15616431,0.18932952428899966,num__ProductDensity,-0.19896965673481382,0.19896965673481382,Decreases Churn Risk,6
15616431,0.18932952428899966,num__IsActiveMember,-0.18936630704019075,0.18936630704019075,Decreases Churn Risk,7
15616431,0.18932952428899966,cat__Geography_Spain,-0.18100857028248585,0.18100857028248585,Decreases Churn Risk,8
15616431,0.18932952428899966,num__EngagementScore,0.16183844479887213,0.16183844479887213,Increases Churn Risk,9
15616431,0.18932952428899966,num__BalanceSalaryRatio,0.093312244188482,0.093312244188482,Increases Churn Risk,10
15584453,0.027684222179616875,num__NumOfProducts,-1.0858986039293386,1.0858986039293386,Decreases Churn Risk,1
15584453,0.027684222179616875,num__Age,-1.018731738596614,1.018731738596614,Decreases Churn Risk,2
15584453,0.027684222179616875,cat__Gender_Male,-0.7405264340904961,0.7405264340904961,Decreases Churn Risk,3
15584453,0.027684222179616875,num__IsActiveMember,-0.24760531805889208,0.24760531805889208,Decreases Churn Risk,4
15584453,0.027684222179616875,cat__Geography_Germany,-0.22870539028774511,0.22870539028774511,Decreases Churn Risk,5
15584453,0.027684222179616875,cat__Geography_Spain,-0.21428347926197153,0.21428347926197153,Decreases Churn Risk,6
15584453,0.027684222179616875,num__EngagementScore,-0.13700105557013975,0.13700105557013975,Decreases Churn Risk,7
15584453,0.027684222179616875,num__Tenure,-0.10778176492933161,0.10778176492933161,Decreases Churn Risk,8
15584453,0.027684222179616875,num__HasBalance,-0.10132221406117944,0.10132221406117944,Decreases Churn Risk,9
15584453,0.027684222179616875,num__EstimatedSalary,0.09206138242214658,0.09206138242214658,Increases Churn Risk,10
15702442,0.5192862499337048,num__Age,1.5151732373944917,1.5151732373944917,Increases Churn Risk,1
15702442,0.5192862499337048,num__NumOfProducts,-1.0473454079017233,1.0473454079017233,Decreases Churn Risk,2
15702442,0.5192862499337048,num__IsActiveMember,-0.5812656858120955,0.5812656858120955,Decreases Churn Risk,3
15702442,0.5192862499337048,cat__Geography_Germany,0.3245469077766827,0.3245469077766827,Increases Churn Risk,4
15702442,0.5192862499337048,num__EngagementScore,-0.2477016890864265,0.2477016890864265,Decreases Churn Risk,5
15702442,0.5192862499337048,num__Tenure,-0.22050817473698958,0.22050817473698958,Decreases Churn Risk,6
15702442,0.5192862499337048,num__Balance,0.13077699160914355,0.13077699160914355,Increases Churn Risk,7
15702442,0.5192862499337048,cat__Geography_Spain,-0.12466541251081198,0.12466541251081198,Decreases Churn Risk,8
15702442,0.5192862499337048,num__BalanceSalaryRatio,0.09660506971800402,0.09660506971800402,Increases Churn Risk,9
15702442,0.5192862499337048,num__ProductDensity,-0.07863484573659,0.07863484573659,Decreases Churn Risk,10
15705765,0.19399209683501345,num__NumOfProducts,-1.1753671823390448,1.1753671823390448,Decreases Churn Risk,1
15705765,0.19399209683501345,num__Age,0.3857443613614632,0.3857443613614632,Increases Churn Risk,2
15705765,0.19399209683501345,cat__Geography_Germany,-0.28041387881164104,0.28041387881164104,Decreases Churn Risk,3
15705765,0.19399209683501345,cat__Geography_Spain,-0.2554832393294144,0.2554832393294144,Decreases Churn Risk,4
15705765,0.19399209683501345,num__EngagementScore,-0.2224528592102257,0.2224528592102257,Decreases Churn Risk,5
15705765,0.19399209683501345,num__IsActiveMember,0.17792526926373609,0.17792526926373609,Increases Churn Risk,6
15705765,0.19399209683501345,num__HasBalance,-0.16103498512569173,0.16103498512569173,Decreases Churn Risk,7
15705765,0.19399209683501345,num__BalanceSalaryRatio,-0.10660624348438189,0.10660624348438189,Decreases Churn Risk,8
15705765,0.19399209683501345,num__ProductDensity,-0.09344116251462473,0.09344116251462473,Decreases Churn Risk,9
15705765,0.19399209683501345,num__CustomerValue,-0.08695565848464913,0.08695565848464913,Decreases Churn Risk,10
15624343,0.5945322398963825,num__Age,1.1321261714671917,1.1321261714671917,Increases Churn Risk,1
15624343,0.5945322398963825,cat__Geography_Germany,-0.4568661667904599,0.4568661667904599,Decreases Churn Risk,2
15624343,0.5945322398963825,cat__Geography_Spain,-0.37355728959598544,0.37355728959598544,Decreases Churn Risk,3
15624343,0.5945322398963825,num__Tenure,-0.2949589193015716,0.2949589193015716,Decreases Churn Risk,4
15624343,0.5945322398963825,num__IsActiveMember,0.2717210658149271,0.2717210658149271,Increases Churn Risk,5
15624343,0.5945322398963825,num__EngagementScore,0.21960738508363653,0.21960738508363653,Increases Churn Risk,6
15624343,0.5945322398963825,num__ProductDensity,-0.20939549117428755,0.20939549117428755,Decreases Churn Risk,7
15624343,0.5945322398963825,num__EstimatedSalary,-0.16371793887910877,0.16371793887910877,Decreases Churn Risk,8
15624343,0.5945322398963825,num__HasCrCard,-0.15613523848050542,0.15613523848050542,Decreases Churn Risk,9
15624343,0.5945322398963825,num__NumOfProducts,0.08681182266703316,0.08681182266703316,Increases Churn Risk,10
15715941,0.08585448855882105,num__Age,1.3904510928887701,1.3904510928887701,Increases Churn Risk,1
15715941,0.08585448855882105,num__NumOfProducts,-1.3548439237071928,1.3548439237071928,Decreases Churn Risk,2
15715941,0.08585448855882105,num__IsActiveMember,-0.6634041258339098,0.6634041258339098,Decreases Churn Risk,3
15715941,0.08585448855882105,cat__Gender_Male,-0.6188772924232149,0.6188772924232149,Decreases Churn Risk,4
15715941,0.08585448855882105,num__Tenure,-0.3567559378732781,0.3567559378732781,Decreases Churn Risk,5
15715941,0.08585448855882105,num__EngagementScore,-0.34412219256437643,0.34412219256437643,Decreases Churn Risk,6
15715941,0.08585448855882105,cat__Geography_Germany,-0.30411603941145304,0.30411603941145304,Decreases Churn Risk,7
15715941,0.08585448855882105,num__HasBalance,-0.16103498512569173,0.16103498512569173,Decreases Churn Risk,8
15715941,0.08585448855882105,cat__Geography_Spain,-0.14426769049726026,0.14426769049726026,Decreases Churn Risk,9
15715941,0.08585448855882105,num__CustomerValue,-0.09130594629213999,0.09130594629213999,Decreases Churn Risk,10
15773260,0.10113585130529715,num__Age,-1.432855814003005,1.432855814003005,Decreases Churn Risk,1
15773260,0.10113585130529715,num__AgeTenureInteraction,-0.7074122793933562,0.7074122793933562,Decreases Churn Risk,2
15773260,0.10113585130529715,cat__Geography_Germany,-0.5353149741752298,0.5353149741752298,Decreases Churn Risk,3
15773260,0.10113585130529715,num__Tenure,0.2740822822759476,0.2740822822759476,Increases Churn Risk,4
15773260,0.10113585130529715,cat__Geography_Spain,-0.24546385884828895,0.24546385884828895,Decreases Churn Risk,5
15773260,0.10113585130529715,num__IsActiveMember,0.23024514290398687,0.23024514290398687,Increases Churn Risk,6
15773260,0.10113585130529715,num__BalanceSalaryRatio,-0.1116131608016695,0.1116131608016695,Decreases Churn Risk,7
15773260,0.10113585130529715,num__ProductDensity,-0.11003622407887424,0.11003622407887424,Decreases Churn Risk,8
15773260,0.10113585130529715,num__EngagementScore,0.09405867742888072,0.09405867742888072,Increases Churn Risk,9
